time,vib,Status,Type
0.009666666666666669,-0.014394,1,Normal
0.009750000000000002,-0.0089705,1,Normal
0.009833333333333336,-0.00020862,1,Normal
0.009916666666666669,0.035256,1,Normal
0.010000000000000002,0.045895,1,Normal
0.010083333333333337,0.02566,1,Normal
0.01016666666666667,-0.044435,1,Normal
0.010250000000000002,-0.11307,1,Normal
0.010333333333333337,-0.12997,1,Normal
0.01041666666666667,-0.13038,1,Normal
0.0105,-0.095337,1,Normal
0.010583333333333335,-0.05424,1,Normal
0.010666666666666668,-0.020653,1,Normal
0.01075,0.0089705,1,Normal
0.010833333333333335,0.03922,1,Normal
0.010916666666666668,0.071555,1,Normal
0.011,0.076145,1,Normal
0.011083333333333334,0.029623000000000007,1,Normal
0.011166666666666668,-0.054449,1,Normal
0.01125,-0.1308,1,Normal
0.011333333333333334,-0.15166,1,Normal
0.011416666666666669,-0.13226,1,Normal
0.011500000000000002,-0.10368,1,Normal
0.011583333333333334,-0.05799500000000001,1,Normal
0.011666666666666669,-0.01815,1,Normal
0.011750000000000002,0.041723,1,Normal
0.011833333333333336,0.083655,1,Normal
0.01191666666666667,0.090122,1,Normal
0.012000000000000002,0.073641,1,Normal
0.012083333333333337,0.0012517,1,Normal
0.01216666666666667,-0.058829999999999986,1,Normal
0.012250000000000002,-0.080943,1,Normal
0.012333333333333337,-0.058412,1,Normal
0.01241666666666667,-0.0073015,1,Normal
0.012500000000000002,0.038594,1,Normal
0.012583333333333335,0.10076,1,Normal
0.012666666666666668,0.15667,1,Normal
0.01275,0.18859,1,Normal
0.012833333333333335,0.20423,1,Normal
0.012916666666666668,0.18442,1,Normal
0.013,0.10827,1,Normal
0.013083333333333336,0.005424,1,Normal
0.013166666666666669,-0.06029,1,Normal
0.01325,-0.059873,1,Normal
0.013333333333333336,-0.011891,1,Normal
0.013416666666666669,0.052362,1,Normal
0.013500000000000002,0.10014,1,Normal
0.013583333333333334,0.13935999999999998,1,Normal
0.013666666666666669,0.16543,1,Normal
0.013750000000000002,0.15270999999999998,1,Normal
0.013833333333333336,0.11161,1,Normal
0.013916666666666671,0.034213,1,Normal
0.014000000000000002,-0.05424,1,Normal
0.014083333333333338,-0.13497,1,Normal
0.01416666666666667,-0.17002,1,Normal
0.014250000000000004,-0.13351,1,Normal
0.014333333333333337,-0.07113799999999999,1,Normal
0.014416666666666668,-0.00041723,1,Normal
0.014500000000000002,0.041514,1,Normal
0.014583333333333337,0.067591,1,Normal
0.014666666666666668,0.088244,1,Normal
0.014750000000000003,0.080734,1,Normal
0.014833333333333337,0.050485,1,Normal
0.014916666666666668,-0.025034,1,Normal
0.015,-0.10848,1,Normal
0.015083333333333337,-0.15896,1,Normal
0.015166666666666669,-0.14999,1,Normal
0.01525,-0.083863,1,Normal
0.015333333333333338,-0.012308,1,Normal
0.015416666666666669,0.054657,1,Normal
0.015500000000000003,0.11224,1,Normal
0.015583333333333338,0.15834,1,Normal
0.01566666666666667,0.16731,1,Normal
0.015750000000000004,0.12141,1,Normal
0.015833333333333338,0.034004,1,Normal
0.01591666666666667,-0.074893,1,Normal
0.016,-0.14749,1,Normal
0.01608333333333334,-0.16251,1,Normal
0.01616666666666667,-0.12392,1,Normal
0.01625,-0.046313,1,Normal
0.01633333333333334,0.02107,1,Normal
0.01641666666666667,0.082403,1,Normal
0.0165,0.12413,1,Normal
0.01658333333333334,0.14207,1,Normal
0.01666666666666667,0.13915,1,Normal
0.01675,0.084698,1,Normal
0.01683333333333334,0.010431,1,Normal
0.01691666666666667,-0.063628,1,Normal
0.017,-0.091999,1,Normal
0.017083333333333336,-0.068843,1,Normal
0.01716666666666667,-0.030666,1,Normal
0.01725,0.026286,1,Normal
0.017333333333333336,0.075102,1,Normal
0.017416666666666667,0.11662,1,Normal
0.0175,0.14603,1,Normal
0.017583333333333336,0.15584,1,Normal
0.017666666666666667,0.13956,1,Normal
0.017750000000000002,0.08407200000000001,1,Normal
0.017833333333333336,0.027954000000000003,1,Normal
0.017916666666666668,-0.016898,1,Normal
0.018000000000000002,-0.02566,1,Normal
0.018083333333333337,0.0022948,1,Normal
0.018166666666666668,0.029832,1,Normal
0.01825,0.07885700000000001,1,Normal
0.018333333333333337,0.11975,1,Normal
0.018416666666666668,0.14228,1,Normal
0.018500000000000003,0.15855,1,Normal
0.018583333333333337,0.14353,1,Normal
0.018666666666666668,0.1066,1,Normal
0.018750000000000003,0.031918,1,Normal
0.018833333333333337,-0.047982,1,Normal
0.01891666666666667,-0.086367,1,Normal
0.019000000000000003,-0.097215,1,Normal
0.01908333333333333,-0.059038,1,Normal
0.01916666666666667,-0.0093877,1,Normal
0.019250000000000003,0.03171,1,Normal
0.01933333333333333,0.080108,1,Normal
0.01941666666666667,0.11933,1,Normal
0.019500000000000003,0.15208,1,Normal
0.01958333333333333,0.12392,1,Normal
0.01966666666666667,0.053614,1,Normal
0.019750000000000004,-0.0077188,1,Normal
0.01983333333333333,-0.04527,1,Normal
0.01991666666666667,-0.037134,1,Normal
0.020000000000000004,-0.01815,1,Normal
0.02008333333333333,0.013350999999999998,1,Normal
0.02016666666666667,0.033378,1,Normal
0.020250000000000004,0.036299,1,Normal
0.02033333333333333,0.071346,1,Normal
0.02041666666666667,0.10931,1,Normal
0.020500000000000004,0.12934,1,Normal
0.020583333333333332,0.10431,1,Normal
0.02066666666666667,0.039428,1,Normal
0.02075,-0.01961,1,Normal
0.02083333333333334,-0.056326,1,Normal
0.02091666666666667,-0.03317,1,Normal
0.021,0.0089705,1,Normal
0.021083333333333336,0.04819,1,Normal
0.02116666666666667,0.08407200000000001,1,Normal
0.02125,0.11495,1,Normal
0.021333333333333336,0.15896,1,Normal
0.021416666666666667,0.17419,1,Normal
0.0215,0.14311,1,Normal
0.021583333333333336,0.06592200000000001,1,Normal
0.021666666666666667,-0.018775,1,Normal
0.02175,-0.075727,1,Normal
0.021833333333333337,-0.10368,1,Normal
0.021916666666666668,-0.093668,1,Normal
0.022,-0.06634,1,Normal
0.022083333333333337,-0.049442,1,Normal
0.022166666666666668,-0.027746,1,Normal
0.02225,0.0029206,1,Normal
0.022333333333333337,0.024617,1,Normal
0.022416666666666668,0.040889,1,Normal
0.022500000000000003,0.0089705,1,Normal
0.022583333333333337,-0.052154,1,Normal
0.02266666666666667,-0.10097,1,Normal
0.022750000000000003,-0.1137,1,Normal
0.022833333333333337,-0.09346,1,Normal
0.02291666666666667,-0.07948200000000001,1,Normal
0.023000000000000003,-0.052362,1,Normal
0.023083333333333338,-0.023782,1,Normal
0.02316666666666667,0.023365,1,Normal
0.023250000000000003,0.076562,1,Normal
0.023333333333333338,0.10869,1,Normal
0.02341666666666667,0.10389,1,Normal
0.023500000000000004,0.04673,1,Normal
0.023583333333333338,0.0022948,1,Normal
0.02366666666666667,-0.035673,1,Normal
0.023750000000000004,-0.046104,1,Normal
0.02383333333333333,-0.0087618,1,Normal
0.02391666666666667,0.020653,1,Normal
0.024000000000000004,0.049442,1,Normal
0.02408333333333333,0.080943,1,Normal
0.02416666666666667,0.12475,1,Normal
0.024250000000000004,0.15896,1,Normal
0.024333333333333332,0.1283,1,Normal
0.02441666666666667,0.061124,1,Normal
0.024500000000000004,-0.020236,1,Normal
0.02458333333333334,-0.083238,1,Normal
0.02466666666666667,-0.091999,1,Normal
0.024750000000000005,-0.08136,1,Normal
0.02483333333333334,-0.058412,1,Normal
0.02491666666666667,-0.04068,1,Normal
0.025000000000000005,-0.028163,1,Normal
0.025083333333333336,0.02566,1,Normal
0.025166666666666667,0.083863,1,Normal
0.02525,0.1066,1,Normal
0.025333333333333336,0.074267,1,Normal
0.025416666666666667,-0.00083446,1,Normal
0.0255,-0.081569,1,Normal
0.025583333333333336,-0.13393,1,Normal
0.025666666666666667,-0.13018,1,Normal
0.02575,-0.11265,1,Normal
0.025833333333333337,-0.090539,1,Normal
0.025916666666666668,-0.06926,1,Normal
0.026,-0.024199,1,Normal
0.026083333333333337,0.042349,1,Normal
0.026166666666666668,0.07718799999999999,1,Normal
0.02625,0.081151,1,Normal
0.026333333333333337,0.029415,1,Normal
0.026416666666666668,-0.028372,1,Normal
0.026500000000000003,-0.056743,1,Normal
0.026583333333333337,-0.067174,1,Normal
0.026666666666666672,-0.057369,1,Normal
0.026750000000000003,-0.060498,1,Normal
0.026833333333333338,-0.054031,1,Normal
0.02691666666666667,-0.033378,1,Normal
0.027000000000000003,0.010848,1,Normal
0.027083333333333338,0.062166999999999986,1,Normal
0.02716666666666667,0.069886,1,Normal
0.027250000000000003,0.042766000000000005,1,Normal
0.027333333333333338,-0.014186,1,Normal
0.02741666666666667,-0.056535,1,Normal
0.027500000000000004,-0.077814,1,Normal
0.027583333333333338,-0.083655,1,Normal
0.02766666666666667,-0.065505,1,Normal
0.027750000000000004,-0.062793,1,Normal
0.027833333333333342,-0.042349,1,Normal
0.02791666666666667,-0.013143,1,Normal
0.028000000000000004,0.02712,1,Normal
0.028083333333333342,0.087201,1,Normal
0.02816666666666667,0.089705,1,Normal
0.028250000000000008,0.051528,1,Normal
0.028333333333333332,-0.010014,1,Normal
0.02841666666666667,-0.050694,1,Normal
0.028500000000000008,-0.039846,1,Normal
0.02858333333333334,-0.026911,1,Normal
0.02866666666666667,-0.00020862,1,Normal
0.028750000000000005,0.025868,1,Normal
0.028833333333333336,0.05799500000000001,1,Normal
0.02891666666666667,0.10222,1,Normal
0.029000000000000005,0.12767,1,Normal
0.029083333333333336,0.13247,1,Normal
0.029166666666666667,0.099301,1,Normal
0.029250000000000005,0.047982,1,Normal
0.029333333333333336,-0.0029206,1,Normal
0.029416666666666667,-0.017315,1,Normal
0.029500000000000005,0.004589500000000001,1,Normal
0.029583333333333336,0.025868,1,Normal
0.029666666666666668,0.049233,1,Normal
0.02975,0.055909,1,Normal
0.029833333333333337,0.097423,1,Normal
0.029916666666666668,0.14895,1,Normal
0.03,0.1671,1,Normal
0.030083333333333337,0.14707,1,Normal
0.030166666666666668,0.063419,1,Normal
0.030250000000000006,-0.005424,1,Normal
0.030333333333333337,-0.058829999999999986,1,Normal
0.030416666666666668,-0.07948200000000001,1,Normal
0.030500000000000006,-0.067383,1,Normal
0.030583333333333337,-0.068843,1,Normal
0.030666666666666675,-0.042975,1,Normal
0.030750000000000006,-0.020653,1,Normal
0.030833333333333338,0.02253,1,Normal
0.030916666666666676,0.074684,1,Normal
0.031000000000000007,0.07697899999999999,1,Normal
0.031083333333333338,0.044226,1,Normal
0.031166666666666676,-0.008136,1,Normal
0.031250000000000014,-0.02712,1,Normal
0.03133333333333334,-0.033796,1,Normal
0.03141666666666667,-0.021487,1,Normal
0.031500000000000014,-0.0016689,1,Normal
0.03158333333333334,-0.005424,1,Normal
0.03166666666666667,0.014812,1,Normal
0.031750000000000014,0.03463,1,Normal
0.03183333333333334,0.07030299999999999,1,Normal
0.03191666666666667,0.084281,1,Normal
0.032,0.029623000000000007,1,Normal
0.03208333333333334,-0.026077,1,Normal
0.03216666666666667,-0.082403,1,Normal
0.03225,-0.099718,1,Normal
0.03233333333333334,-0.095546,1,Normal
0.03241666666666667,-0.10222,1,Normal
0.0325,-0.079274,1,Normal
0.03258333333333334,-0.05424,1,Normal
0.03266666666666667,0.0091791,1,Normal
0.03275,0.080108,1,Normal
0.03283333333333334,0.10285,1,Normal
0.03291666666666667,0.093251,1,Normal
0.033,0.020653,1,Normal
0.03308333333333334,-0.060081,1,Normal
0.03316666666666667,-0.10744,1,Normal
0.03325,-0.121,1,Normal
0.03333333333333334,-0.096798,1,Normal
0.03341666666666667,-0.090748,1,Normal
0.0335,-0.08407200000000001,1,Normal
0.03358333333333334,-0.059038,1,Normal
0.03366666666666667,-0.015646,1,Normal
0.03375,0.033796,1,Normal
0.03383333333333334,0.042558,1,Normal
0.03391666666666667,0.032544,1,Normal
0.034,-0.017524,1,Normal
0.03408333333333334,-0.042558,1,Normal
0.03416666666666667,-0.024617,1,Normal
0.03425,-0.010014,1,Normal
0.03433333333333334,0.0060498,1,Normal
0.03441666666666667,-0.030041,1,Normal
0.0345,-0.037968,1,Normal
0.03458333333333334,-0.017941,1,Normal
0.03466666666666667,0.028789,1,Normal
0.03475,0.078648,1,Normal
0.034833333333333334,0.042349,1,Normal
0.034916666666666665,0.0087618,1,Normal
0.035,-0.041306,1,Normal
0.035083333333333334,-0.062793,1,Normal
0.035166666666666666,-0.053614,1,Normal
0.035250000000000004,-0.059247,1,Normal
0.035333333333333335,-0.028998000000000006,1,Normal
0.035416666666666666,-0.021279,1,Normal
0.035500000000000004,0.024825,1,Normal
0.03558333333333333,0.081777,1,Normal
0.035666666666666666,0.11119,1,Normal
0.035750000000000004,0.12997,1,Normal
0.03583333333333333,0.07030299999999999,1,Normal
0.035916666666666666,0.016272,1,Normal
0.036000000000000004,-0.026077,1,Normal
0.036083333333333335,-0.033378,1,Normal
0.036166666666666666,0.0060498,1,Normal
0.03625,0.0016689,1,Normal
0.036333333333333336,-0.011474,1,Normal
0.036416666666666674,-0.032544,1,Normal
0.036500000000000005,-0.01356,1,Normal
0.036583333333333336,0.034422,1,Normal
0.036666666666666674,0.055283000000000006,1,Normal
0.036750000000000005,0.05424,1,Normal
0.036833333333333336,0.0077188,1,Normal
0.036916666666666674,-0.0091791,1,Normal
0.037000000000000005,-0.011891,1,Normal
0.037083333333333336,0.007510200000000002,1,Normal
0.037166666666666674,0.03317,1,Normal
0.037250000000000005,0.0029206,1,Normal
0.037333333333333336,0.008136,1,Normal
0.037416666666666674,0.029832,1,Normal
0.037500000000000006,0.083446,1,Normal
0.03758333333333334,0.14144,1,Normal
0.03766666666666668,0.13789,1,Normal
0.037750000000000006,0.11203,1,Normal
0.03783333333333334,0.052154,1,Normal
0.03791666666666668,0.023365,1,Normal
0.038000000000000006,0.017941,1,Normal
0.03808333333333334,0.011057,1,Normal
0.03816666666666667,0.005424,1,Normal
0.038250000000000006,-0.031918,1,Normal
0.03833333333333334,-0.032961000000000004,1,Normal
0.03841666666666667,-0.0050068000000000005,1,Normal
0.038500000000000006,0.040889,1,Normal
0.03858333333333334,0.079691,1,Normal
0.03866666666666667,0.050902,1,Normal
0.038750000000000014,0.018358000000000003,1,Normal
0.03883333333333334,-0.014186,1,Normal
0.03891666666666667,-0.026703,1,Normal
0.039000000000000014,-0.020653,1,Normal
0.03908333333333334,-0.032335,1,Normal
0.03916666666666667,-0.036508,1,Normal
0.039250000000000014,-0.0678,1,Normal
0.03933333333333334,-0.050694,1,Normal
0.03941666666666667,0.0029206,1,Normal
0.039500000000000014,0.024408000000000003,1,Normal
0.03958333333333334,0.037134,1,Normal
0.03966666666666667,0.00020862,1,Normal
0.039750000000000014,-0.022113,1,Normal
0.03983333333333334,-0.024408000000000003,1,Normal
0.03991666666666667,-0.0091791,1,Normal
0.040000000000000015,0.039428,1,Normal
0.04008333333333334,0.038177,1,Normal
0.04016666666666667,0.014186,1,Normal
0.040250000000000015,-0.010639,1,Normal
0.04033333333333334,0.0029206,1,Normal
0.04041666666666667,0.048399,1,Normal
0.040500000000000015,0.0678,1,Normal
0.04058333333333334,0.088453,1,Normal
0.04066666666666667,0.09033,1,Normal
0.040750000000000015,0.098675,1,Normal
0.04083333333333334,0.10910999999999997,1,Normal
0.04091666666666667,0.099301,1,Normal
0.041000000000000016,0.078648,1,Normal
0.04108333333333334,0.016063,1,Normal
0.04116666666666667,-0.014812,1,Normal
0.04125,-0.0066757000000000006,1,Normal
0.04133333333333334,0.035047,1,Normal
0.04141666666666667,0.1066,1,Normal
0.0415,0.13164,1,Normal
0.04158333333333334,0.14165,1,Normal
0.04166666666666667,0.11098,1,Normal
0.04175,0.083446,1,Normal
0.04183333333333334,0.09033,1,Normal
0.04191666666666667,0.06175,1,Normal
0.042,0.024617,1,Normal
0.04208333333333334,-0.022739,1,Normal
0.04216666666666667,-0.034213,1,Normal
0.04225,-0.02712,1,Normal
0.04233333333333334,-0.008136,1,Normal
0.04241666666666667,0.042349,1,Normal
0.0425,0.054866,1,Normal
0.042583333333333334,0.06529700000000001,1,Normal
0.04266666666666667,0.080108,1,Normal
0.04275,0.1137,1,Normal
0.042833333333333334,0.13226,1,Normal
0.042916666666666665,0.076562,1,Normal
0.043,0.023991,1,Normal
0.043083333333333335,-0.042349,1,Normal
0.043166666666666666,-0.078231,1,Normal
0.04325,-0.060498,1,Normal
0.043333333333333335,-0.035465,1,Normal
0.043416666666666666,0.01961,1,Normal
0.0435,0.037342,1,Normal
0.043583333333333335,0.059664,1,Normal
0.043666666666666666,0.07697899999999999,1,Normal
0.04375,0.062585,1,Normal
0.043833333333333335,0.050902,1,Normal
0.043916666666666666,-0.033796,1,Normal
0.044,-0.12037,1,Normal
0.044083333333333335,-0.18024,1,Normal
0.044166666666666674,-0.19589,1,Normal
0.044250000000000005,-0.14394,1,Normal
0.044333333333333336,-0.095546,1,Normal
0.044416666666666674,-0.036508,1,Normal
0.044500000000000005,-0.0095963,1,Normal
0.044583333333333336,0.018775,1,Normal
0.044666666666666674,0.049859,1,Normal
0.044750000000000005,0.028998000000000006,1,Normal
0.044833333333333336,-0.010014,1,Normal
0.044916666666666674,-0.10472,1,Normal
0.045000000000000005,-0.16335,1,Normal
0.045083333333333336,-0.14916,1,Normal
0.045166666666666674,-0.10389,1,Normal
0.045250000000000005,-0.033587,1,Normal
0.04533333333333334,0.01356,1,Normal
0.04541666666666668,0.063836,1,Normal
0.045500000000000006,0.086784,1,Normal
0.04558333333333334,0.093251,1,Normal
0.04566666666666668,0.10431,1,Normal
0.045750000000000006,0.073641,1,Normal
0.04583333333333334,0.021279,1,Normal
0.04591666666666668,-0.051319,1,Normal
0.046000000000000006,-0.091791,1,Normal
0.04608333333333334,-0.06592200000000001,1,Normal
0.04616666666666668,-0.014186,1,Normal
0.046250000000000006,0.059247,1,Normal
0.04633333333333334,0.093877,1,Normal
0.04641666666666668,0.10806,1,Normal
0.046500000000000014,0.12642,1,Normal
0.04658333333333334,0.12538,1,Normal
0.04666666666666668,0.11828,1,Normal
0.046750000000000014,0.056118,1,Normal
0.04683333333333334,-0.022948,1,Normal
0.04691666666666668,-0.099301,1,Normal
0.047000000000000014,-0.12872,1,Normal
0.04708333333333334,-0.07239,1,Normal
0.04716666666666668,0.0058412,1,Normal
0.047250000000000014,0.094503,1,Normal
0.04733333333333334,0.13268,1,Normal
0.04741666666666667,0.14665999999999998,1,Normal
0.047500000000000014,0.16314,1,Normal
0.04758333333333334,0.13706,1,Normal
0.04766666666666667,0.08136,1,Normal
0.047750000000000015,-0.019193,1,Normal
0.04783333333333334,-0.11119,1,Normal
0.04791666666666667,-0.14582,1,Normal
0.048000000000000015,-0.13393,1,Normal
0.04808333333333334,-0.06487899999999999,1,Normal
0.04816666666666667,0.010431,1,Normal
0.048250000000000015,0.076562,1,Normal
0.04833333333333334,0.13226,1,Normal
0.04841666666666667,0.16293,1,Normal
0.048500000000000015,0.19464,1,Normal
0.04858333333333334,0.17023,1,Normal
0.04866666666666667,0.095337,1,Normal
0.048750000000000016,-0.0089705,1,Normal
0.04883333333333334,-0.097423,1,Normal
0.04891666666666667,-0.10222,1,Normal
0.049000000000000016,-0.075102,1,Normal
0.04908333333333334,-0.012517,1,Normal
0.04916666666666667,0.050276,1,Normal
0.04925000000000001,0.097841,1,Normal
0.04933333333333334,0.12496,1,Normal
0.04941666666666667,0.12559,1,Normal
0.04950000000000001,0.13915,1,Normal
0.04958333333333334,0.10305999999999997,1,Normal
0.04966666666666667,0.035673,1,Normal
0.04975000000000001,-0.031918,1,Normal
0.04983333333333334,-0.072181,1,Normal
0.04991666666666667,-0.059038,1,Normal
0.05000000000000001,-0.034839,1,Normal
0.05008333333333334,0.0077188,1,Normal
0.05016666666666667,0.045895,1,Normal
0.05025000000000001,0.077605,1,Normal
0.050333333333333334,0.090748,1,Normal
0.05041666666666667,0.07885700000000001,1,Normal
0.0505,0.051319,1,Normal
0.050583333333333334,-0.025242,1,Normal
0.050666666666666665,-0.10910999999999997,1,Normal
0.05075,-0.15938,1,Normal
0.050833333333333335,-0.15875999999999998,1,Normal
0.050916666666666666,-0.1137,1,Normal
0.051,-0.055074,1,Normal
0.051083333333333335,0.0091791,1,Normal
0.051166666666666666,0.054031,1,Normal
0.05125,0.084489,1,Normal
0.051333333333333335,0.090748,1,Normal
0.051416666666666666,0.068009,1,Normal
0.0515,0.026703,1,Normal
0.051583333333333335,-0.046313,1,Normal
0.051666666666666666,-0.10389,1,Normal
0.05175,-0.1356,1,Normal
0.051833333333333335,-0.13581,1,Normal
0.051916666666666667,-0.089705,1,Normal
0.052000000000000005,-0.051319,1,Normal
0.052083333333333336,-0.029415,1,Normal
0.052166666666666674,-0.0066757000000000006,1,Normal
0.052250000000000005,0.018984,1,Normal
0.052333333333333336,0.023365,1,Normal
0.052416666666666674,0.00083446,1,Normal
0.052500000000000005,-0.041097,1,Normal
0.052583333333333336,-0.10139,1,Normal
0.052666666666666674,-0.13935999999999998,1,Normal
0.052750000000000005,-0.1404,1,Normal
0.052833333333333336,-0.10723,1,Normal
0.052916666666666674,-0.058412,1,Normal
0.053000000000000005,-0.014603,1,Normal
0.053083333333333343,0.02858,1,Normal
0.05316666666666668,0.080943,1,Normal
0.053250000000000006,0.11787,1,Normal
0.053333333333333344,0.10118,1,Normal
0.05341666666666668,0.044644,1,Normal
0.053500000000000006,-0.02107,1,Normal
0.05358333333333334,-0.06321,1,Normal
0.05366666666666668,-0.077814,1,Normal
0.053750000000000006,-0.063628,1,Normal
0.05383333333333334,-0.02566,1,Normal
0.05391666666666668,0.0062585,1,Normal
0.054000000000000006,0.037551,1,Normal
0.05408333333333334,0.075102,1,Normal
0.05416666666666668,0.10806,1,Normal
0.054250000000000013,0.11641,1,Normal
0.05433333333333334,0.10076,1,Normal
0.05441666666666668,0.051528,1,Normal
0.054500000000000014,-0.0058412,1,Normal
0.05458333333333334,-0.023991,1,Normal
0.05466666666666668,-0.017524,1,Normal
0.054750000000000014,-0.0012517,1,Normal
0.05483333333333334,0.0095963,1,Normal
0.05491666666666668,0.017524,1,Normal
0.055000000000000014,0.035047,1,Normal
0.05508333333333334,0.059247,1,Normal
0.05516666666666668,0.07948200000000001,1,Normal
0.055250000000000014,0.07092899999999999,1,Normal
0.05533333333333334,0.023574,1,Normal
0.055416666666666684,-0.053614,1,Normal
0.055500000000000015,-0.098884,1,Normal
0.05558333333333334,-0.094086,1,Normal
0.055666666666666684,-0.073224,1,Normal
0.055750000000000015,-0.031292,1,Normal
0.05583333333333334,0.007510200000000002,1,Normal
0.055916666666666684,0.041097,1,Normal
0.056000000000000015,0.084281,1,Normal
0.05608333333333334,0.11745,1,Normal
0.056166666666666684,0.12454,1,Normal
0.056250000000000015,0.089287,1,Normal
0.05633333333333334,0.015229,1,Normal
0.05641666666666668,-0.062166999999999986,1,Normal
0.056500000000000015,-0.10431,1,Normal
0.05658333333333334,-0.085324,1,Normal
0.05666666666666668,-0.041723,1,Normal
0.056750000000000016,-0.0031292,1,Normal
